nomor_baris,file_sumber,tweet,label_saat_ini,label_seharusnya,tingkat_keyakinan,alasan,status
1450,positif,kesini gara gara tugas jugaa😊😊,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1451,positif,Kesini dipaksa cmn tugass😭😭😭,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1452,positif,anjai aku jg😭,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1453,positif,Eh smaa 😭😭,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1454,positif,sama plis 😅😅,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1455,positif,"Astagfirullah, selama ini aku terlalu jauh 😭😭",positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1456,positif,Aneh....mendengar ceramah saat nabi di lempari batu malah tertawa penontonya😢😢😢naudzubillahimindzalik,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1457,positif,nangiss banget😭😭😭,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1458,positif,Ijin copas 🙏,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1459,positif,"Ujian nabi Muhammad lebih berat dari pada ujian untuk saya ,tp saya tidak sesabar nabi Muhammad 😓",positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1460,positif,"Saya lagi down banget skrg, help me😭",positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1461,positif,"Ya Allah...😭 bner"" Gelap hidupku saat ini. Doakan temen""🙏",positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1462,positif,terimakasih kak. untuk orang orang yang down banget 👍😢,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1463,positif,Sedihhhh 😭😭 terimakasih  atas motivasi  yang terbaik nya  sangat aku khayati,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1464,positif,aku sedang sangat terpuruk ketika orang yang sudah saya bantu akhirnya menusuk saya dari belakang. bahkan sekarang mereka sukses di atas penderitaan saya 😥,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1465,positif,"Aku nonton ini gara"" orang tua aku bikin aku depresi 😔",positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1466,positif,"Aq lebih banyak mengurung diri di tempat yang gelap dan sepi takut menghadapi kehidupan dunia, tertekan dengan segala beban hutang, dan rasa emosional tinggi yang hampir kehilangan orang"" yang sangat kucintai, aku bingung harus apa terkadang terpikir ingin mengakhiri hidupku tapi tak mampu, bangkit pun sulit, hanya bisa terus bersembunyi dibalik kegelapan hidup lantaran kejamnya dunia, Aku takut sekali 😭😭😭",positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1467,positif,"Ka merry.Kasihs saya solusi agar bisa tetap jalan.
Karna orang tua saya sejak kecil sampai besar saya sering bertengkar,alhasil mental saya terpengaruh sampai sekarang.tidak pd berteman dll.
Saya sangat merasa tidak bangga punya orang tua😥",positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1468,positif,"Gak😭Semuanya gak baik2 saja😭Aku lebih suka seperti ini, sedih, merasa tertekan, dan kehilangan semangat😭 Aku menikmati semuanya sampai lupa caranya bangkit lagi😭 Tolong Bantu aku Bangkit lg😭Aku sendiri tanpa siapapun😭 tidak ada yang peduli lagi😭😭",positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1469,positif,"Pen meninggoy.. setiap hari berdoa Tuhan ambil nyawa saya 😢
selalu menyalahkan diri sendiri selalu berkata bodoh pada diri sendiri selalu mengatakan diri ga mampu dalam segala hal .. down diri sendir dll. Hampir setiap mlm menangis ga tau knpa . Pengen cerita ke ortu tapi gak mau nyusahin . Pengen curhat sama org lain tapi ga tau siapa . Jadi sampe skrg masi pendam sendiri sersa dada ini di teken otak bepikir cpt mati aja . Kadang tutup mata terbayang ada di sumur yang gelap dan gw sendirian sambil duduk ga berdaya 😭 . 
Jangan meniru adegan ini krna hanya bisa di lakukan yang profesional 😭",positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1470,positif,Shit banget itu posisiku sekarang 😢,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1471,positif,"Sjk menikah, gak brani ktmu bapak. Tiap ktmu slalu pgn nangis. Pgn curhat smua yang jd beban di hati, tp tkt beliau kepikiran 😢",positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1472,positif,"Goblokk, gw jd nangis keinget alm. bapak gw, buat sekolah gw kerja nyari pasir setiap hari dr pagi sampe sore berendem didalem Aer nyari pasir sungai😢",positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1473,positif,"maklum SDM negeri orgil ,apa lagi pejabat2 ny, orgil semua😂",positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1474,positif,astafirullah alladim😭😭😭,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1475,positif,Kasian banget 🙂😭😭😭,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1476,positif,Sad njir 😭,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1477,positif,Pen nonton full 😭,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1478,positif,Ya sedih banget 😭😭,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1479,positif,Nangis beneran lewat di tiktok tadi nyari deh😭😭😭😭😭,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1480,positif,"Ke sini gra"" tiktok 😭",positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1481,positif,Ini maksudnya apa? Jelasin pls😌,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1482,positif,awreceh membawa ku kesini 😭,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1483,positif,Siapa yang taruh bawang dsni😢,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1484,positif,Korban instagram 😁...andai aja iklan indo begini.,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1485,positif,"Iya sih emang mereka cuma belanja boong2an trus ditaro lagi pas bapaknya bilang cukup untuk hari ini,kasian Ama anaknya walaupun cuma iklan😭",positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1486,positif,😭😭😭😭😭😭Aku taleh hnti ngis do,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1487,positif,"Aku dan suami komunikasinya buruk,   Aku tipikal orang yang kalau ada masalah diomongin dan lgsg diselesaikan, sedangkan suami lebih ke silent treatment dan seolah2 gak ada masalah
Jadi aku gak bisa mengutarakan keluh kesahku, padahal aku cuman ingin didengar 😢
Aku takut ini bisa jadi bom waktu dikemudian hari 😢",positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1488,positif,"Suamiku perantau sebenarnya dari sebelum menikah,,, tapi di rumah ga mau bantu pekerjaan rumah, orangnya selalu berantakan dan mengandalkan istri untuk beberes dan masak,  katanya dia ga bisa. Tell me why 😢",positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1489,positif,Baru 2x nonton narasumber disini tp sengaruh itu buat ngerubah cara pandang... mkasih kak❤❤❤,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1490,positif,Kcil bet suaranya😭😭,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1491,positif,"aku banget gatau apa"" dirumah semua udah disediain  ,pas ngekost ,sangat sangat kaget ,apa"" diurus sendiri ,tpi alhamdulilah jdi belajarr❤❤❤",positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1492,positif,"kakk samaa, klo aku ngerantauuuu diem di mess, rasanyaa beuh bawaannya mau balik ajaa😭",positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1493,positif,mama aku bisa apapun bahkan masalah finansial. sayangnya ayahku kurang memanajemen keuangan dan kerja 😢 dan itu semakin banyak. cewe yang cari uang,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1494,positif,"Isinya padat sekaliiii!!!😍semuanya dapat ada peran ibu,ayah,orang tua,anak,lingkungan luar dalam.
Keterlaluan sihhh saya lambat nonton ini",positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1495,positif,"Mana iya lagi, aku pengen kuliah punya cita cita tinggi tapi apa daya kalo support dari orang terdekatpun gaada lebih sakitnya lagi itu ibu saya sendiri dalihnya buat apa kuliah ujung nya juga di dapur 😢",positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1496,positif,LAGIIIII IHHH LAGIII SESI KAYA GINI SUKAKKKKK❤,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1497,positif,"dari dlu aku punya impian merantau ke Malaysia, sejak kk ku juga prnh kerja di Malaysia begitu juga Abang ku, dan aku juga tertarik untuk kesnaa sejak Mts aku sudah memikirkan kalo aku akan jadi TKW setelah lulus MAN, dan aku tidak ada kepikiran untuk kuliah, krna itu sangat jauh dari diriku dan menurut ku, aku tidak perlu kuliah aku hanya ingin kerja cari uang untuk kehidupan ku, sampai pada akhirnya kelulusan akan tiba, saat smua orang sibuk dengan jurusan ny, mau PTN dmna, dan jalur apa, aku tidak ada di bagian itu, aku juga tidak iri dengan teman"" yang mau kuliah, sedikit pun tidak ada rasa penyesalan bagiku kalaupun aku tidak kuliah pada masa itu, yang ada di pikiran ku saat itu hanya ingin pergi ke Malaysia, dan itu impian ku sedari aku tau apa itu hidup, sampai pada akhirnya kelulusan tiba, dan aku masih bermain"" dengan hidup ku, pacaran, jalan sanaa-sini tanpa mikir kuliah, dan aku memutuskan mengutarakan kemauan ku, ternyata dunia berjalan tidak seperti yang aku pikirkan, aku tidak di izinkan untuk pergi ke Malaysia, dan sebuah keputusan yang tidak pernah ada di pikiran ku terjadi begitu saja, aku kuliah dan mengambil jurusan PGSD, jujur itu tidak prnh ada di dalam pikiran ku, krna itu awalnya kemauan dari mamak ku, dan aku tidak menolak saat itu, aku juga tidak tau saat itu harus apa, dan aku di daftar kan ya smpai skrng aku masih kuliah, di semester 1 ya aku berjalan dengan seiring waktu, begitu juga semester 2, dan sampai pada ini semester 3, di semester ini aku menyadari kehidupan ku, di semester ini juga aku merasakan apa itu patah hati, apa itu sakit hati, yaa semua ny ada di semester ini, perasaan ku campur aduk segalanya, kala aku sedang capek dengan diriku aku menyesali semua yang terjadi, dan aku selalu bilang ingin berenti kuliah, tapi aku punya mmak yang tidak prnh percaya dengan keputusan itu, dia tau kalau suatu saat nnti aku pasti menyesali keputusan itu, dan aku mencoba untuk menguatkan diri ku sendiri, sudah banyak yang ku lalui dan aku tau aku bisa melewati itu, aku sangat bangga pada diriku krna sudah bisa melewati fase itu, kalo aku lagi cape, aku mengingat kembali bagaimana aku sebelum ini, aku bisa lewati, semua rasa sakit, penyesalan, kecewa, dan impian ku yang tidak ada 1 pun yang support aku tau itu, sampai pada akhirnya aku memutuskan untuk menanam dalam"" impian ku, sekarang aku hanya ingin lebih mensyukuri hidup ku yang sekarang, aku hanya ingin ketenangan hati dan pikiran ku, juga kebahagiaan dalam keluarga ku
aku yakin akan ada hal hebat ku temui di masa depan, dan aku tidak ingin penyesalan dalam hidup membawa aku dalam kesedihan.
I am sure aku can , keep being a pleasant human being ❤",positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1498,positif,"Aku juga merantau ka, semua nya serba sendiri bener ka semuaborang ada masa nya akhir nya kita hanya punya diri sendiri😢",positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1499,positif,"Maunya sih menjelaskan ya maunya apa,
Tapi baru juga bicara dikit dah resiko kena gampar. Yang dianggap liar lah, menyalahi kodrat lah, apalah apalah apalah.
Yang paling menjijikkan, ketika ingin aktualisasi diri di luar, masih diberi sederet syarat, rumah harus keurus lah, suami harus terlayani lah, anak harus kepegang lah.

Herannya bilang ""aku support kamu""
Bullshit 😂",positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1500,positif,"Kalau soal  pria merantau,dulu aku kira juga begitu...pria merantau ada pengalaman soal kemandirian,ternyata suamiku merantau tapi dikasih pembantu dan semua diurus pembantunya ya jadi nggak mandiri sampai sekarang 😅",positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1501,positif,Rata rataa semua gen Z juga gini kokk pemikiran yaa❤ Hidup Gen Z,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1502,positif,"Apa cuma aku yang gak tau apa bakat diri sendiri 😢,",positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1503,positif,Kenapa telat sih aku denger edukasi2 kayak gini 😢 sepanjang podcast gw cm bisa nangis nyesel umur segini belum bisa punya value apa2,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1504,positif,"Dilema banget memang menjadi seorang IRT.. 

Posisi inilah yang sedang aku rasakan 😭😭😭
Mau bagaimana pun tidak bisa menutup mata karena tuntutan materi .. 
Pengen bekerja menghasilkan uang.. Tetapi bingung anak mau sama siapa mau di titip siapa tidak ada org yang bisa di percaya 😢 tetapi klo stay di rumah.. Pikiran ini terus berkecamuk siang malem memikirkan materi yang belum bisa memenuhi kebutuhan hidup 😭😭😭😭. Beraatttt rasanya menjadi Ibu rumah tangga yang tidak berkecukupan materi 😭😭😭😭",positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1505,positif,"😢kerenn bangett dan ituu nyataa yaa,, haloo semua kenalin nama aku melli aku umur 17an saat ini aku kelas 12, dan yahh aku punya mimpi untuk hidup sendiri agar melatih kemandirian ku keuanganku akutuh pengen mandiri makanya aku minta ortu ku untuk support aku kuliah di luar kota,kerja,ngekost,dll.. nyatanya apa?ga semudah itu.. hanya karena aku ini ""perempuan"" aku ga boleh kuliah jauh² ga boleh sambil kerja,katanya ngapain ga usah:) terus harus terus²an ngabarin dan ga boleh menjauh,ga boleh pacaran ga boleh apa² karena ""perempuan"" aku ngrti betapa khawatirny orangtua kpd kita cmn aku ga setuju krna hanya ""perempuan"" yang di jadikan alasan yang mmbuat kita gabisa maju :(( jadi pada intinya faktorr pendukung terdekat spt orgtua sndiri itu pnting banget:"")) ..
Meski skill kamu hebat kamu pintar kmu kerja keras kmu semangat bljr.. ujung²nya.. buat apa?? Ga ada yang mendukung .. selalu di omongin akhirannya, ngapain ngejar gelar ngapain bljr ujung²nya diam d dapur..😢😢",positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1506,positif,Tapi tetep jomblo yahahahaha😂😂😂,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1507,positif,Tidak boleh ngomong seperti itu yaa😅,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1508,positif,IKLAN THAILAND MEMANG CERDAS..BERBEDA DENGAN BANGSA KONOHA yang HINA❤,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1509,positif,"😮ikhlas itu Berat
tapi bs dilatih❤❤😢😢",positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1510,positif,Slalu mutar ini klo lagi ga semangat😊,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1511,positif,Ujung2nya iklan asuransi.. 😅😅😂😂,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1512,positif,"Dalam hidup ini kita haru berjalan jangan berlari, kerana hidup ini sebuah perjalanan bukan pelarian....amalan bersedekah tidak semestinya kita harus kaya dahulu sebaliknya sedekah lah sehingga menjadi kaya...❤❤❤",positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1513,positif,Jarang sekali ada orang sebaik itu di dunia 😢,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1514,positif,Kuping tb² berdengung kiri keras banget kanan jg.. udh 4hari ahir nya baca google pola hidup gak sehat yaa krn lagi bnyk fikiran. Ahir nya ktmu vidio ini dan nyenengin hati ❤❤,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1515,positif,"Kata salah satu tmn sma saya, saya mirip org yang di video. Dari wajah, penampilan. Entahlah.. 😂😂",positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1516,positif,iy sama kepikiran begitu jg 😂 overwatered bikin akarnya membusuk diserang jamur dan penyakit tanaman lainnya,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1517,positif,"Cuma Iklan koq, dibuat dramatis 🤣🤣🤣",positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1518,positif,Thailand xpenah yang tak hebat iklan nya..keep it up!👏,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1519,positif,Aku sampe nangis liatnya😭😭,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1520,positif,Ayah nya kasian banget😢 3:19,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1521,positif,Sakit banget liatnya😭😭,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1522,positif,Maaf kan aku ayanh 😢,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1523,positif,Sumpah pas aku lihat mau selesai aku nangis 😭,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1524,positif,"Bahagialah kalian yang ortu nya masih lengkap apalagi bapak nya masih ada...bahagiakanlah keluarga kalian selagi masih lengkap karna penyesalan akan tiba di akhir...jangan seperti saya, saya sangat menyesal di akhir hidup bapak saya, saya belum bisa bahagiain bapak saya😢",positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1525,positif,"Seumuran aku film nya 
Sedih banget 😭😭😭",positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1526,positif,Sedih banget sama ceritanya aku jadi nangis 😢😢😢😢😢😢😢😢,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1527,positif,kasihan aku sama bapaknya 😢,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1528,positif,aku ko  nangis ya 😢,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1529,positif,Aku menagis melihat filem papa aku sudah enga ada 😢😢😢,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1530,positif,"bengo banget anak nya di kasih nasi malah di lempar begoo 
bikin keinget aku sama ayah😢",positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1531,positif,Aku kan masih di dalam kandungan ayah aku kabur dari rumah nah pas aku lahir dia datang buat ngasi surat pengadilan pas udah dewasa aku nangis karna aku pengen ngerasain punya ayah lalu mama ku nikah lagi pas aku di bawa ke Garut mereka berantem lalu pas BLN juli bapa tiri aku datang lalu mereka rujuk lagi pas lebaran aku ke Garut lalu mereka berantem lagi aku trauma sampai sekarang aku gamau punya ayah tiri aku mau punya ayah kandung 😢😢😢,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1532,positif,Bapak nya udah susah payah cari uang tapi anak nya marah marah terus kayak gak tau perjuangan sang ayah maaf ni aku sih anak yatim dari lahir sampai sekarang umur 13 taun aku masih belum tahu siapa ayah aku aku pengen ketemu sama ayah aku 😢😢😢😢😢😢😢😢😢😢,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1533,positif,Mata aku merah banget😢😢,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1534,positif,Kasihan  sekali ayah nya😭😭😭😭😭😭😭,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1535,positif,Langsung nangis kejer ak😢,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1536,positif,"Cewek tolol gatau diri aku kasian bapaknya dari pada anaknya
I love ayah❤",positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1537,positif,Kasian ya ayahnya 😢,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1538,positif,Sampe nangis looooo😭😭😭,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1539,positif,anak macam mana lah 😭😭😭😭😭😭😭😭,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1540,positif,Nyesek banget😭,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1541,positif,Gua nangis sumpah😢,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1542,positif,Nangis jir😭,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1543,positif,Anjir bikin nangis😭,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1544,positif,Aku gak bisa berkata apa-apa lagi 😭😭😭😭,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1545,positif,Video tersedih yang pernah gw liat😢😢😢,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1546,positif,"Anak anjg. Dan miris nya, sekarang banyak anak-anak kek gitu 😂",positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1547,positif,jadi pelajaran yang kita dapatkan apakah semua yang kamu inginkan sudah terpenuhi? puas? atau kamu kecewa dengan pilihanmu? intinya ini hanya dunia untuk menguji apa yang sudah diberikan oleh allah swt. harus disyukuri jangan bersikap tamak karena itu adalah jurang yang samgat dalam sekali kamu terjun kamu tidak akan bisa kembali 😊,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1548,positif,Nangis Gua😭😭😭😭😭😭😭,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1549,positif,sedih baget 😭😭😭😭,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1550,positif,Siapa yang naruk bakwan disini 😢,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1551,positif,Aku sampe nangis 😢😢,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1552,positif,Kalo aku bersyukur masih ada ibu yang menemani ku kalo ayahku sudah meninggal  di tahun 2015 aku merasa sedih banget 😢😭,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1553,positif,Entah knp klo nonton sendiri biasa aj yah?? Giliran nonton ama temen2 banyak jd nangis😢😢,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1554,positif,Walaupun flim sedih banget 😢😭,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1555,positif,Aku nonton iti dirumah sama sodara aku sampe  nangis mata berkaca kaca😢😢😢😢😢😢😢😢😢😢😢😢😢,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1556,positif,😢 jadi ikut nangis,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1557,positif,😭😭😭😭😭😭anak jahat,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1558,positif,aku sape nangis liat ya😭,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1559,positif,"AKU NYESEL NGELAWAN ORANG TUA gak TAU PERJUANGANNYA MEREKA
DALAM MERAWAT KITA 😢😢",positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1560,positif,plis hargain ayah kalian sebelum mereka tiada😢,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1561,positif,Kamu jangang sedih ya aku juga miskin kok 😊😊😊,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1562,positif,Sedih banget sih yaallah 😢,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1563,positif,😢😢 kasihan banget ya diejek-ejek sama temannya,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1564,positif,Ahhh sedih😭😭,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1565,positif,Durhaka anaknya aku aja bersukur punya papa kan gitu 😊😊😊❤❤❤❤❤❤❤❤😭😭😭😭😭😭,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1566,positif,Aku nangis 😢😢,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1567,positif,Dasar si anak tidak tau bersyukur dan berterima kasih 😢,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1568,positif,Jadi pengen nangis 😢😭😭,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1569,positif,Mana janji. Kakek. 😢,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1570,positif,Aku cowok tapi nangis gak papa kan😊😭,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1571,positif,aku pernah nonton ini di sekolah baru aku liat teman ku nangis aku juga ikut nangis deh😔😭😭😭😭😭😭😭😭,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1572,positif,Kenapa. Bisa. Begini😭😭😭😭,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
